"","log2FoldChange","AveExpr","t","pvalue","padj","Symbol","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other","value","up_down"
"42027",-4.22610188406619,2.92362279687101,-3.69465266304159,0.000180246722709582,0.000226880817856683,"PCDHB4",9606,56131,"NULL","5","5q31","protocadherin beta 4","protein-coding","PCDHB4","protocadherin beta 4","O","PCDH-beta-4|protocadherin beta-4",-4.22610188406619,"down"
"42086",-4.21267340440938,-0.421253364399078,-3.26714547854676,0.000746470021926004,0.000917981366077069,"RP11-275H4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.21267340440938,"down"
"42261",-4.18068848022964,1.50720454908811,-3.86279924574364,9.99407474655077e-05,0.000126935128401815,"AMIGO2",9606,347902,"NULL","12","12q13.11","adhesion molecule with Ig-like domain 2","protein-coding","AMIGO2","adhesion molecule with Ig-like domain 2","O","alivin 1|amphoterin induced gene 2|ampho",-4.18068848022964,"down"
"42313",-4.16955587817855,-1.54126410352174,-3.57259107730261,0.000273612435079547,0.00034192653240171,"RP11-433J8.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.16955587817855,"down"
"42331",-4.16634738537843,5.73762086942348,-3.28293815734035,0.000709724487155916,0.000873728489693826,"SEZ6",9606,124925,"NULL","17","17q11.2","seizure related 6 homolog (mouse)","protein-coding","SEZ6","seizure related 6 homolog (mouse)","O","SEZ-6|hSEZ-6|seizure protein 6 homolog",-4.16634738537843,"down"
"42379",-4.15899888105781,3.31866353469767,-3.901631641892,8.7008328752342e-05,0.000110771393633263,"RAB27B",9606,5874,"NULL","18","18q21.2","RAB27B, member RAS oncogene family","protein-coding","RAB27B","RAB27B, member RAS oncogene family","O","ras-related protein Rab-27B",-4.15899888105781,"down"
"42416",-4.15297505114684,3.4380115629468,-3.84808276519651,0.000105304659148423,0.000133637751295981,"GEM",9606,2669,"NULL","8","8q13-q21","GTP binding protein overexpressed in skeletal muscle","protein-coding","GEM","GTP binding protein overexpressed in skeletal muscle","O","GTP-binding mitogen-induced T-cell prote",-4.15297505114684,"down"
"42478",-4.14010357067911,-1.53183479318169,-3.51209010284778,0.000335350524619164,0.000417768992061824,"SPAG6",9606,9576,"RP11-301N24.4","10","10p12.2","sperm associated antigen 6","protein-coding","SPAG6","sperm associated antigen 6","O","axoneme central apparatus protein|protei",-4.14010357067911,"down"
"42602",-4.11934627706762,1.53321682295491,-3.467217591773,0.000389396635209854,0.000483832360218645,"ALDH1L1-AS2",9606,100862662,"NULL","3","3q21.3","ALDH1L1 antisense RNA 2","miscRNA","ALDH1L1-AS2","ALDH1L1 antisense RNA 2","O","NULL",-4.11934627706762,"down"
"42621",-4.11570759460687,4.20101482820513,-3.56194001914711,0.000283632256442861,0.000354213806060358,"PARM1",9606,25849,"UNQ1879/PRO4322","4","4q13.3-q21.3","prostate androgen-regulated mucin-like protein 1","protein-coding","PARM1","prostate androgen-regulated mucin-like protein 1","O","WSC4, cell wall integrity and stress res",-4.11570759460687,"down"
"42627",-4.11476563948393,3.9304770680909,-3.44165208572471,0.000423758664803635,0.000525702681918251,"LINC00672",9606,100505576,"NULL","17","NULL","long intergenic non-protein coding RNA 672","miscRNA","LINC00672","long intergenic non-protein coding RNA 672","O","NULL",-4.11476563948393,"down"
"42631",-4.11417730241574,2.83500127645644,-3.44703793718176,0.000416290103512766,0.000516634335823599,"NPNT",9606,255743,"UNQ295/PRO334","4","4q24","nephronectin","protein-coding","NPNT","nephronectin","O","preosteoblast EGF-like repeat protein wi",-4.11417730241574,"down"
"42650",-4.11166358506004,-2.15618426193916,-3.47720908773146,0.000376693315599811,0.000468326388954616,"RP11-392E22.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.11166358506004,"down"
"42673",-4.10627570968698,-1.36126660386907,-3.76268746059983,0.000142268225603417,0.000179721280143052,"RP11-85O21.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.10627570968698,"down"
"42674",-4.10599882713837,2.67701637565972,-3.72991936321909,0.000159494305392975,0.000201143913031493,"SLC45A3",9606,85414,"NULL","1","1q32.1","solute carrier family 45, member 3","protein-coding","SLC45A3","solute carrier family 45, member 3","O","prostate cancer associated protein 2|pro",-4.10599882713837,"down"
"42696",-4.1013520836046,2.13752313015143,-3.49139624598894,0.000359325736042434,0.000447123092380769,"DUSP5",9606,1847,"NULL","10","10q25","dual specificity phosphatase 5","protein-coding","DUSP5","dual specificity phosphatase 5","O","VH1-like phosphatase 3|dual specificity ",-4.1013520836046,"down"
"42700",-4.10023499013169,2.5319525172256,-3.6755316906164,0.000192535486455261,0.000242083692816974,"BMP8B",9606,656,"NULL","1","1p35-p32","bone morphogenetic protein 8b","protein-coding","BMP8B","bone morphogenetic protein 8b","O","BMP-8|BMP-8B|bone morphogenetic protein ",-4.10023499013169,"down"
"42736",-4.09315822888128,0.194889785747541,-3.91490890004577,8.29648163324533e-05,0.000105690157781264,"RBM11",9606,54033,"NULL","21","21q11","RNA binding motif protein 11","protein-coding","RBM11","RNA binding motif protein 11","O","RNA-binding motif protein 11|putative RN",-4.09315822888128,"down"
"42889",-4.06524126156951,0.90985152964448,-3.39844388310451,0.000488391739539286,0.000604655335163914,"VAV3",9606,10451,"NULL","1","1p13.3","vav 3 guanine nucleotide exchange factor","protein-coding","VAV3","vav 3 guanine nucleotide exchange factor","O","VAV-3|guanine nucleotide exchange factor",-4.06524126156951,"down"
"42906",-4.06251653002141,4.80270187498858,-3.26479640666667,0.000751956472955558,0.000924650758652593,"UNC79",9606,57578,"NULL","14","14q32.12","unc-79 homolog (C. elegans)","protein-coding","UNC79","unc-79 homolog (C. elegans)","O","protein unc-79 homolog",-4.06251653002141,"down"
"42911",-4.06157112696826,-0.0813714299214861,-3.88349639152629,9.28343355568452e-05,0.000118062831584038,"DPY19L2P1",9606,554236,"NULL","7","7p14.2","dpy-19-like 2 pseudogene 1 (C. elegans)","pseudo","DPY19L2P1","dpy-19-like 2 pseudogene 1 (C. elegans)","O","NULL",-4.06157112696826,"down"
"43023",-4.03765209376865,6.96555003987806,-3.80840905192428,0.000121165499754087,0.00015340716551242,"SLC38A1",9606,81539,"NULL","12","12q13.11","solute carrier family 38, member 1","protein-coding","SLC38A1","solute carrier family 38, member 1","O","N-system amino acid transporter 2|amino ",-4.03765209376865,"down"
"43027",-4.03665557327898,-3.7404338583818,-3.51488659589382,0.000332214074321514,0.000413958536741511,"C11orf97",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.03665557327898,"down"
"43051",-4.03155199155008,3.83646298268659,-3.74794661837026,0.0001497844358617,0.000189065331549542,"RPRM",9606,56475,"NULL","2","2q23.3","reprimo, TP53 dependent G2 arrest mediator candidate","protein-coding","RPRM","reprimo, TP53 dependent G2 arrest mediator candidate","O","candidate mediator of the p53 dependent ",-4.03155199155008,"down"
"43208",-3.99821198010607,4.51770647137332,-3.44235034594088,0.00042275938030835,0.000524507428634675,"SALL3",9606,27164,"NULL","18","18q23","sal-like 3 (Drosophila)","protein-coding","SALL3","sal-like 3 (Drosophila)","O","C2H2 zinc finger protein SALL3|hSALL3|sa",-3.99821198010607,"down"
"43236",-3.99226234556978,1.32324944218786,-3.24888612577516,0.000790937508344648,0.000972033276193967,"COLCA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.99226234556978,"down"
"43264",-3.98817055466037,1.54021128715827,-3.50493103209125,0.000343450113939303,0.000427731857746467,"PLIN1",9606,5346,"NULL","15","15q26","perilipin 1","protein-coding","PLIN1","perilipin 1","O","lipid droplet-associated protein|perilip",-3.98817055466037,"down"
"43359",-3.96958527377324,0.492503835210309,-3.36169545257826,0.000550526826221669,0.000680517651176206,"POPDC3",9606,64208,"RP11-355M14.1","6","6q21","popeye domain containing 3","protein-coding","POPDC3","popeye domain containing 3","O","popeye domain-containing protein 3|popey",-3.96958527377324,"down"
"43369",-3.9676029297236,-1.76549838215883,-3.47542136287678,0.000378914310644625,0.000471047667420851,"SFN",9606,2810,"NULL","1","1p36.11","stratifin","protein-coding","SFN","stratifin","O","14-3-3 protein sigma|14-3-3 sigma|epithe",-3.9676029297236,"down"
"43410",-3.95775173871223,-1.48501075589556,-3.43015205962821,0.000440096457612565,0.00054568197484235,"RP11-215H22.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.95775173871223,"down"
"43413",-3.95697870634917,1.76083325769062,-3.86456062504716,9.93140384769492e-05,0.000126150083219891,"ZMYND10",9606,51364,"LUCA12.4","3","3p21.3","zinc finger, MYND-type containing 10","protein-coding","ZMYND10","zinc finger, MYND-type containing 10","O","protein BLu|zinc finger MYND domain-cont",-3.95697870634917,"down"
"43425",-3.95383009455992,2.34896956597791,-3.31959652350211,0.00063083717052971,0.000778214506850316,"A2ML1",9606,144568,"NULL","12","12p13.31","alpha-2-macroglobulin-like 1","protein-coding","A2ML1","alpha-2-macroglobulin-like 1","O","C3 and PZP-like, alpha-2-macroglobulin d",-3.95383009455992,"down"
"43458",-3.94800137445965,4.72710185556771,-3.70702044303284,0.000172684895879914,0.000217526156016368,"MAN1C1",9606,57134,"NULL","1","1p35","mannosidase, alpha, class 1C, member 1","protein-coding","MAN1C1","mannosidase, alpha, class 1C, member 1","O","1,2-alpha-mannosidase IC|mannosyl-oligos",-3.94800137445965,"down"
"43495",-3.94052410852691,1.85034185090662,-3.30754001962243,0.000655781970702092,0.000808459186533508,"EVC",9606,2121,"NULL","4","4p16","Ellis van Creveld syndrome","protein-coding","EVC","Ellis van Creveld syndrome","O","ellis-van Creveld syndrome protein",-3.94052410852691,"down"
"43515",-3.93701581586834,-1.7244666466171,-3.60633306215121,0.000244003132382683,0.000305504563095451,"RP11-800A3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.93701581586834,"down"
"43622",-3.91662710580478,2.18187563762962,-3.31661531785853,0.000636909093263217,0.000785622243587394,"SHROOM3",9606,57619,"MSTP013","4","4q21.1","shroom family member 3","protein-coding","SHROOM3","shroom family member 3","O","F-actin-binding protein|protein Shroom3|",-3.91662710580478,"down"
"43625",-3.91520438039056,7.74230558691614,-3.68008719934008,0.000189529836255777,0.00023833524391327,"PHLDA1",9606,22822,"NULL","12","12q15","pleckstrin homology-like domain, family A, member 1","protein-coding","PHLDA1","pleckstrin homology-like domain, family A, member 1","O","PQ-rich protein|PQR protein|T-cell death",-3.91520438039056,"down"
"43636",-3.91406516819248,4.02248712157361,-3.90706104974307,8.53310935049107e-05,0.000108666785257085,"SLC31A2",9606,1318,"RP11-9H12.2","9","9q32","solute carrier family 31 (copper transporters), member 2","protein-coding","SLC31A2","solute carrier family 31 (copper transporters), member 2","O","copper transporter 2|probable low affini",-3.91406516819248,"down"
"43838",-3.8758950887629,-2.1061090489953,-3.89260916316096,8.9860149509095e-05,0.000114334993123353,"RP11-173C1.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.8758950887629,"down"
"43892",-3.86391149442012,-1.34738428110224,-3.89481665996633,8.91537217865781e-05,0.000113455872438892,"AC006946.16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.86391149442012,"down"
"43898",-3.86347078315794,-1.59222873885761,-3.39297302973052,0.000497162485146741,0.000615396939153557,"LDLRAD2",9606,401944,"RP11-132G19.1","1","1p36.12","low density lipoprotein receptor class A domain containing 2","protein-coding","LDLRAD2","low density lipoprotein receptor class A domain containing 2","O","low density lipoprotein receptor A domai",-3.86347078315794,"down"
"43912",-3.86096818285814,-1.20930589074512,-3.87366633708144,9.61450872504404e-05,0.000122204329801429,"SLC26A8",9606,116369,"RP11-482O9.1","6","6p21","solute carrier family 26, member 8","protein-coding","SLC26A8","solute carrier family 26, member 8","O","anion exchange transporter|anion transpo",-3.86096818285814,"down"
"43929",-3.85886208545072,2.32838024662484,-3.62153149347692,0.000231685816259583,0.000290349487694996,"LINC01354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.85886208545072,"down"
"43945",-3.8559673097652,-1.27844156530315,-3.33357112383515,0.000603003347996546,0.000744379709808991,"DCLK3",9606,85443,"hCG_16695","3","3p22.2","doublecortin-like kinase 3","protein-coding","DCLK3","doublecortin-like kinase 3","O","CLICK-I,II-related|doublecortin and CaM ",-3.8559673097652,"down"
"43983",-3.84927006937322,0.421673632687405,-3.62422767468641,0.000229563421111513,0.000287732782150146,"RP11-66B24.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84927006937322,"down"
"44010",-3.84336890848357,1.29600066260508,-3.78971084621784,0.000129404841640612,0.000163693911210294,"RP11-284N8.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.84336890848357,"down"
"44016",-3.84258558614014,1.61096964611043,-3.24383726688803,0.000803627864387981,0.000987422109690465,"DLEC1",9606,9940,"NULL","3","3p21.3","deleted in lung and esophageal cancer 1","protein-coding","DLEC1","deleted in lung and esophageal cancer 1","O","DLC-1|deleted in lung and esophageal can",-3.84258558614014,"down"
"44020",-3.84176717514998,-1.56979014584729,-3.61220948393573,0.000239166426173308,0.000299557597905936,"HBQ1",9606,3049,"NULL","16","16p13.3","hemoglobin, theta 1","protein-coding","HBQ1","hemoglobin, theta 1","O","hemoglobin subunit theta-1|hemoglobin th",-3.84176717514998,"down"
"44087",-3.82783791088529,-2.14923092500882,-3.44574373736034,0.000418026758019148,0.000518767620199549,"RP6-24A23.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.82783791088529,"down"
"44105",-3.82420385946368,1.08433693214865,-3.35041372571703,0.000571015867372984,0.000705383166601509,"LRFN2",9606,57497,"NULL","6","6p21.2-p21.1","leucine rich repeat and fibronectin type III domain containing 2","protein-coding","LRFN2","leucine rich repeat and fibronectin type III domain containing 2","O","fibronectin type III, immunoglobulin and",-3.82420385946368,"down"
"44144",-3.81500180897537,2.60641331820529,-3.57797998901161,0.00026864409537535,0.000335861018656409,"GJC2",9606,57165,"NULL","1","1q42.13","gap junction protein, gamma 2, 47kDa","protein-coding","GJC2","gap junction protein, gamma 2, 47kDa","O","connexin-46.6|connexin-47|gap junction a",-3.81500180897537,"down"
"44156",-3.81096615929581,-2.79141065508306,-3.26651640529948,0.000747718049351497,0.000919477539969353,"C10orf82",9606,143379,"NULL","10","10q25.3","chromosome 10 open reading frame 82","protein-coding","C10orf82","chromosome 10 open reading frame 82","O","uncharacterized protein C10orf82",-3.81096615929581,"down"
"44161",-3.80885372721956,1.53821424879894,-3.80915875582621,0.000120843380395115,0.000153009252300312,"TRIM59",9606,286827,"NULL","3","3q25.33","tripartite motif containing 59","protein-coding","TRIM59","tripartite motif containing 59","O","RING finger protein 104|tripartite motif",-3.80885372721956,"down"
"44167",-3.80686526380692,3.59668753887341,-3.24089499518529,0.000811143474752019,0.00099644758308235,"ENPP5",9606,59084,"UNQ550/PRO1107","6","6p21.1-p11.2","ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)","protein-coding","ENPP5","ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)","O","E-NPP 5|NPP-5|ectonucleotide pyrophospha",-3.80686526380692,"down"
"44171",-3.80610377092187,4.13539942934985,-3.5710700033717,0.000274997485244014,0.000343623810431165,"ITGAX",9606,3687,"NULL","16","16p11.2","integrin, alpha X (complement component 3 receptor 4 subunit)","protein-coding","ITGAX","integrin, alpha X (complement component 3 receptor 4 subunit)","O","CD11 antigen-like family member C|integr",-3.80610377092187,"down"
"44206",-3.80085228174993,3.98218647744101,-3.92649441004584,7.95828556715474e-05,0.000101441387094628,"NETO2",9606,81831,"UNQ1926/PRO4401","16","16q11","neuropilin (NRP) and tolloid (TLL)-like 2","protein-coding","NETO2","neuropilin (NRP) and tolloid (TLL)-like 2","O","brain-specific transmembrane protein con",-3.80085228174993,"down"
"44247",-3.78979876815853,-0.990610541003717,-3.45482221222506,0.000405667398722699,0.000503675170288975,"POU6F2",9606,11281,"NULL","7","7p14.1","POU class 6 homeobox 2","protein-coding","POU6F2","POU class 6 homeobox 2","O","POU domain, class 6, transcription facto",-3.78979876815853,"down"
"44267",-3.78602066544284,5.92875307175198,-3.24300369695917,0.000805730669807688,0.000989902025250706,"LHFPL4",9606,375323,"NULL","3","3p25.3","lipoma HMGIC fusion partner-like 4","protein-coding","LHFPL4","lipoma HMGIC fusion partner-like 4","O","LHFP-like protein 4|lipoma HMGIC fusion ",-3.78602066544284,"down"
"44275",-3.7843052355025,4.78054607136811,-3.4051725944965,0.000477695717494154,0.000591600626327111,"CAPG",9606,822,"NULL","2","2p11.2","capping protein (actin filament), gelsolin-like","protein-coding","CAPG","capping protein (actin filament), gelsolin-like","O","actin regulatory protein CAP-G|actin-reg",-3.7843052355025,"down"
"44313",-3.7778033049102,0.471849445546441,-3.70013350552089,0.000176848637121942,0.000222675336082547,"PAH",9606,5053,"NULL","12","12q22-q24.2","phenylalanine hydroxylase","protein-coding","PAH","phenylalanine hydroxylase","O","phe-4-monooxygenase|phenylalanine 4-mono",-3.7778033049102,"down"
"44438",-3.7518105420413,-4.60842055749655,-3.44544088198112,0.000418437849396772,0.000519266780822613,"TMEM108-AS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.7518105420413,"down"
